id,hood,zipcode,guests,sqft,price
14073163,Manhattan,10017,4,,159
14077208,Manhattan,10023,16,,499
14080022,Manhattan,10024,5,,325
14084988,Manhattan,10025,4,,120
14085512,Brooklyn,11236,4,,84
14086188,Manhattan,10036,2,,90
14086770,Manhattan,10028,3,,178
14088558,Manhattan,10010,4,,1100
14088971,Brooklyn,11215,2,,119
14089094,Brooklyn,11220,1,,30
14089282,Queens,11385,2,,100
14089808,Manhattan,10029,2,,100
14090133,Brooklyn,11224,2,,100
14091525,Brooklyn,11218,1,,30
14091664,Manhattan,10016,2,,240
14092217,Brooklyn,11213,2,,60
14092236,Brooklyn,11213,2,,65
14092239,Brooklyn,11213,6,,140
14092808,Manhattan,10017,2,,86
14093225,Manhattan,10038,2,,100
14093957,Manhattan,10023,5,,265
14094264,Manhattan,10035,2,,75
14094358,Queens,11422,3,,105
14094370,Brooklyn,11249,2,,85
14094480,Manhattan,10029,2,,150
14095224,Manhattan,10009,1,,100
14100416,Brooklyn,11206,2,,90
14100582,Manhattan,10024,4,,150
14100743,Brooklyn,11230,2,,75
14101329,Brooklyn,11249,2,,60
14102790,Brooklyn,11231,2,,80
14103889,Brooklyn,11221,4,,219
14104812,Brooklyn,11217,2,,120
14105094,Manhattan,10014,2,,220
14105220,Manhattan,10014,4,,300
14107667,Manhattan,10024,3,,267
14108460,Manhattan,10032,3,,149
14108509,Manhattan,10011,2,,195
14108671,Manhattan,10001,2,,90
14108870,Brooklyn,11226,2,,47
14109485,Brooklyn,11215,4,,169
14109494,Brooklyn,11205,2,,58
14109521,Brooklyn,11237,1,,50
14109544,Manhattan,10026,4,,49
14109893,Brooklyn,nan,2,,110
14110144,Manhattan,10027,4,,190
14110407,Queens,11692,8,,450
14111390,Manhattan,10001,7,,400
14111626,Manhattan,10036,4,,249
14111975,Manhattan,10009,2,,125
14115455,Manhattan,10026,1,,96
14115645,Queens,11429,2,,60
14120069,Queens,11103,1,,42
14120153,Queens,11435,1,,48
14120431,Manhattan,10011,2,,155
14120515,Queens,11377,1,,59
14121640,Brooklyn,11215,2,,120
14122786,Brooklyn,11237,2,,50
14124792,Brooklyn,11216,2,,48
14124987,Brooklyn,11221,1,,45
14125183,Brooklyn,11221,1,,50
14125891,Brooklyn,11249,1,,75
14125913,Brooklyn,11201,2,,65
14126303,Manhattan,10039,2,,90
14126610,Manhattan,10016,1,,56
14126853,Brooklyn,11207,2,,80
14129429,Manhattan,10012,8,,174
14131597,Brooklyn,11226,2,,43
14134105,Brooklyn,11205,1,,39
14135050,Brooklyn,11221,2,,70
14135904,Manhattan,nan,2,,75
14137017,Brooklyn,11211,3,,130
14137639,Brooklyn,11221,2,,85
14138066,Queens,11372,1,,23
14138706,Brooklyn,11222,2,,100
14138800,Brooklyn,11207,3,,90
14139170,Brooklyn,11237,2,,45
14139553,Manhattan,10021,3,,119
14139651,Manhattan,10016,2,,150
14140552,Manhattan,10009,4,,325
14140905,Brooklyn,11221,1,,38
14141050,Brooklyn,11218,4,,130
14141215,Manhattan,10002,1,,70
14141622,Queens,11421,2,,71
14141874,Brooklyn,11225,1,,75
14142298,Queens,11421,4,,85
14148988,Manhattan,10017,2,,153
14149046,Queens,11420,1,,60
14149127,Manhattan,10028,2,,150
14152775,Queens,nan,4,,175
14152806,Brooklyn,11249,3,,249
14153081,Brooklyn,11207,4,,111
14153255,Brooklyn,11203,2,,79
14154356,Manhattan,10036,1,,63
14154373,Manhattan,10009,1,,90
14155064,Manhattan,10011,2,,143
14155795,Manhattan,10003,1,,85
14159853,Manhattan,10012,1,,67
14161103,Brooklyn,11231,2,,299
14161351,Brooklyn,11225,4,,150
14161597,Manhattan,10065,2,,175
14161928,Queens,11104,2,,70
14162852,Manhattan,10044,1,,66
14163104,Queens,11105,2,,90
14163220,Queens,11375,2,,150
14163324,Brooklyn,11222,2,,100
14163352,Brooklyn,11208,2,,100
14164263,Brooklyn,11226,1,,40
14164319,Brooklyn,11222,3,,250
14165982,Queens,11375,2,,115
14167282,Brooklyn,11226,2,,45
14167287,Manhattan,10021,2,,65
14167380,Brooklyn,11222,5,,160
14167624,Manhattan,10029,2,,95
14167763,Brooklyn,11217,2,,120
14168034,Brooklyn,11215,2,,151
14168236,Brooklyn,11204,1,,29
14168274,Manhattan,10019,2,,98
14168413,Manhattan,10016,2,,100
14169102,Manhattan,10010,1,,74
14169399,Queens,11385,6,,75
14171171,Manhattan,10037,4,,150
14175040,Manhattan,10027,2,,200
14176286,Brooklyn,11222,1,,68
14176878,Brooklyn,11211,2,,75
14177028,Brooklyn,11249,1,,106
14177069,Manhattan,10022,6,,375
14178226,Manhattan,10035,4,,215
14179120,Queens,11102,1,,60
14179829,Queens,11104,2,,56
14180414,Manhattan,10003,2,,100
14181565,Queens,11375,2,,75
14182564,Manhattan,10016,2,,66
14183466,Manhattan,10019,2,,120
14183900,Manhattan,10002,3,,228
14184335,Manhattan,10065,2,,85
14185610,Manhattan,10022,2,,115
14186028,Brooklyn,11249,5,,130
14186084,Brooklyn,11233,2,,129
14187084,Manhattan,10029,1,,65
14191921,Manhattan,10019,6,,560
14195437,Queens,11372,1,,37
14195493,Brooklyn,11233,4,,140
14195524,Manhattan,10025,3,,110
14195677,Queens,11378,2,,75
14195878,Brooklyn,11206,1,,50
14196990,Manhattan,10036,4,,175
14198486,Brooklyn,11216,1,,65
14199146,Brooklyn,11218,1,,55
14199334,Manhattan,10014,3,,220
14200676,Brooklyn,11221,8,,150
14200678,Queens,11377,4,,96
14201811,Manhattan,10031,1,,75
14202967,Manhattan,10031,2,,55
14202979,Manhattan,10023,4,,210
14203322,Manhattan,10009,8,,221
14203693,Brooklyn,11205,2,,150
14205217,Manhattan,10031,4,,65
14205364,Brooklyn,11211,8,,325
14205634,Manhattan,10012,4,,399
14207287,Manhattan,10025,1,,60
14208785,Manhattan,10012,2,,175
14210928,Brooklyn,11226,2,,91
14213699,Manhattan,10019,3,,215
14214315,Brooklyn,11238,3,,65
14214403,Brooklyn,11207,5,,149
14215652,Manhattan,10014,5,,310
14215681,Manhattan,10029,1,,70
14217692,Brooklyn,nan,2,,90
14218173,Manhattan,10024,2,,150
14218548,Manhattan,10009,3,,100
14218795,Manhattan,10038,4,,238
14219018,Manhattan,10022,2,,350
14219515,Manhattan,10035,1,,45
14220422,Queens,11693,4,,125
14221071,Manhattan,10017,4,,700
14221607,Brooklyn,11212,7,,650
14222252,Manhattan,10040,4,,150
14227537,Queens,11377,1,,50
14228589,Brooklyn,11232,1,,50
14230982,Brooklyn,11207,2,,55
14231418,Brooklyn,11225,3,,90
14231606,Bronx,10460,4,,425
14231719,Manhattan,10028,4,,200
14233670,Manhattan,10019,2,,349
14234046,Manhattan,10006,2,,200
14234561,Brooklyn,11237,4,,100
14235245,Manhattan,10029,2,,115
14236383,Manhattan,10036,1,,74
14236734,Manhattan,10012,2,,100
14237346,Brooklyn,11238,2,,55
14237397,Queens,11106,2,,49
14237735,Manhattan,10031,2,,95
14238785,Brooklyn,11238,1,,45
14239259,Manhattan,10014,4,,200
14243671,Manhattan,10036,2,,180
14245157,Manhattan,10004,7,,270
14245274,Manhattan,10128,6,,230
14245886,Brooklyn,11211,2,,159
14247423,Manhattan,10016,2,,103
14252537,Brooklyn,11211,2,,92
14253050,Manhattan,10028,2,,150
14255485,Bronx,10452,2,,88
14261749,Brooklyn,11211,7,,180
14262383,Queens,11433,3,,100
14262420,Brooklyn,11216,5,,80
14263698,Manhattan,10013,7,,575
14264190,Manhattan,10038,4,,150
14265052,Manhattan,10036,2,,90
14266097,Brooklyn,11225,2,,120
14274403,Queens,11369,3,,76
14275887,Queens,11432,3,,105
14276565,Brooklyn,11211,5,,165
14277478,Manhattan,10036,2,,200
14278303,Brooklyn,11211,2,,200
14278418,Brooklyn,11211,1,,75
14280057,Brooklyn,11226,1,,39
14280778,Manhattan,10025,5,,150
14281111,Queens,11422,5,,150
14281526,Queens,11429,6,,65
14281865,Brooklyn,11215,5,,120
14282864,Brooklyn,11237,2,,165
14283126,Brooklyn,11206,2,,55
14284714,Manhattan,10017,3,,150
14292249,Manhattan,10010,2,,175
14294585,Manhattan,10031,2,,49
14294828,Queens,11429,2,,125
14295885,Queens,11434,2,,54
14296562,Manhattan,10010,2,,195
14296598,Brooklyn,11211,2,,249
14297036,Brooklyn,11225,2,,53
14297224,Manhattan,10005,4,,189
14297467,Queens,11105,2,,70
14300750,Brooklyn,11208,1,,60
14301857,Queens,11385,2,,135
14301951,Bronx,10456,2,,75
14302945,Brooklyn,11217,1,,60
14309960,Manhattan,10003,1,,100
14312186,Manhattan,10011,4,,185
14312497,Manhattan,10021,2,,99
14313481,Manhattan,10009,2,,70
14314240,Brooklyn,11211,4,,180
14315012,Manhattan,10003,2,,69
14315241,Brooklyn,11212,2,,50
14316033,Queens,11378,6,,144
14316198,Brooklyn,11225,2,,85
14316228,Manhattan,10032,2,,100
14316284,Manhattan,10014,2,,240
14316579,Brooklyn,11238,1,,55
14317785,Brooklyn,11238,4,,125
14317995,Manhattan,10028,2,,165
14318774,Queens,11375,6,,145
14320099,Manhattan,10016,2,,107
14320998,Queens,11422,2,,88
14321040,Brooklyn,11238,5,,450
14322170,Brooklyn,11206,2,,65
14322182,Brooklyn,11222,2,,60
14322869,Queens,11106,4,,122
14323475,Manhattan,10032,1,,65
14324811,Brooklyn,11216,2,,100
14332446,Brooklyn,11238,1,,50
14334031,Manhattan,10032,3,,55
14334508,Manhattan,10016,2,,110
14335272,Manhattan,10028,2,,115
14336338,Manhattan,10128,2,,185
14337001,Queens,11106,2,,63
14340142,Brooklyn,11221,2,,125
14340328,Manhattan,10012,1,,90
14341006,Brooklyn,11206,2,,75
14341397,Queens,11103,3,,99
14347194,Manhattan,10029,2,,75
14348580,Brooklyn,11222,2,,56
14349588,Brooklyn,11201,4,,125
14351693,Brooklyn,11207,2,,75
14351733,Queens,11377,3,,60
14351787,Queens,11103,2,,55
14353077,Manhattan,10009,1,,60
14353103,Brooklyn,11211,2,,200
14354732,Queens,11355,7,,200
14355431,Brooklyn,11207,1,,40
14355768,Manhattan,10016,2,,179
14357487,Brooklyn,11221,2,,45
14357698,Manhattan,10024,4,,221
14359772,Brooklyn,11216,4,,83
14360146,Brooklyn,11233,2,,93
14361378,Brooklyn,11217,2,,55
14365130,Manhattan,10016,3,,109
14366054,Brooklyn,11216,3,,85
14367356,Manhattan,10009,2,,150
14367644,Brooklyn,11249,4,,170
14369923,Brooklyn,11216,4,,111
14370793,Brooklyn,11225,2,,125
14370839,Brooklyn,11207,1,,34
14371877,Brooklyn,11249,2,,79
14373121,Manhattan,10019,2,,175
14375153,Bronx,10457,2,,38
14378713,Brooklyn,11206,2,,22
14378948,Brooklyn,11206,1,,29
14382598,Manhattan,10017,2,,248
14382631,Brooklyn,11249,2,,147
14383742,Brooklyn,11221,1,,50
14383928,Brooklyn,11217,4,,154
14385616,Brooklyn,nan,2,,150
14386245,Brooklyn,11216,2,,65
14386712,Manhattan,10013,6,,77
14386892,Brooklyn,11215,2,,99
14387471,Brooklyn,nan,1,,45
14387862,Brooklyn,11211,2,,40
14388889,Brooklyn,11221,2,,45
14389886,Manhattan,10010,4,,180
14394217,Queens,11104,2,,130
14397396,Manhattan,10075,4,,210
14398950,Queens,11378,2,,77
14403485,Manhattan,10029,2,,85
14403574,Brooklyn,11221,2,,50
14404240,Queens,11375,2,,58
14406256,Brooklyn,11221,1,,111
14406807,Manhattan,10037,4,,150
14406826,Brooklyn,11233,2,,80
14406923,Queens,11355,2,,80
14408114,Manhattan,10019,3,,2500
14409723,Manhattan,10022,2,,170
14414440,Staten Island,10304,1,,35
14415799,Brooklyn,11206,2,,150
14417576,Manhattan,10006,3,,180
14419516,Manhattan,10003,2,,150
14420353,Manhattan,10012,1,,89
14421258,Brooklyn,11211,2,,42
14421313,Brooklyn,11221,2,,40
14421383,Brooklyn,11221,2,,70
14422308,Brooklyn,11211,2,,200
14422402,Manhattan,10022,4,,150
14423010,Manhattan,10019,1,,64
14426680,Brooklyn,11211,4,,180
14427313,Brooklyn,11222,2,,75
14429513,Manhattan,10001,2,,139
14429957,Manhattan,10019,2,,149
14429976,Brooklyn,11249,2,,70
14437093,Manhattan,10009,3,,129
14438244,Manhattan,10009,2,,150
14440066,Manhattan,10012,2,,100
14440473,Manhattan,10010,2,,205
14441627,Manhattan,10001,4,,159
14442338,Manhattan,10036,3,,139
14443766,Manhattan,10009,2,,82
14444988,Manhattan,10009,4,,215
14445183,Brooklyn,11226,4,,100
14445481,Manhattan,10019,2,,180
14446717,Manhattan,10023,2,,135
14448231,Brooklyn,11237,2,,99
14450837,Queens,11372,2,,40
14452731,Manhattan,10031,2,,69
14453189,Manhattan,10002,2,,170
14453434,Brooklyn,11222,4,,110
14462401,Staten Island,10303,6,,150
14462592,Staten Island,10303,2,,100
14463527,Brooklyn,11222,1,,50
14465415,Queens,11375,6,,165
14466137,Brooklyn,11213,5,,85
14466193,Brooklyn,11204,2,,60
14466418,Manhattan,10280,4,,149
14467010,Manhattan,10009,2,,60
14467172,Brooklyn,11208,2,,104
14467580,Manhattan,10017,2,,252
14467602,Manhattan,10002,1,,130
14467915,Brooklyn,11213,1,,80
14469621,Queens,11354,2,,75
14469737,Brooklyn,11211,1,,75
14470437,Brooklyn,11213,4,,125
14471418,Manhattan,10022,2,,650
14472272,Brooklyn,11206,6,,115
14472317,Brooklyn,11211,2,,90
14473545,Brooklyn,11205,3,,140
14473548,Manhattan,10065,5,,795
14475417,Queens,11368,1,,27
14479761,Queens,11106,2,,105
14480430,Brooklyn,11221,2,,55
14481668,Brooklyn,11209,2,,65
14482700,Queens,11435,2,,55
14483469,Manhattan,nan,8,,800
14483613,Queens,11370,4,,100
14485082,Brooklyn,11229,4,,73
14485372,Manhattan,10128,6,,289
14485877,Brooklyn,11236,1,,75
14486682,Brooklyn,11221,3,,120
14487072,Queens,11421,1,,45
14488817,Manhattan,10027,4,,399
14489610,Brooklyn,11222,2,,128
14489615,Queens,11434,4,,60
14490720,Brooklyn,11235,4,,100
14490842,Brooklyn,11249,4,,150
14497121,Manhattan,11203,4,,500
14497153,Brooklyn,11225,1,,50
14498296,Brooklyn,11221,2,,120
14499123,Queens,11377,8,,300
14499377,Queens,11412,2,,75
14499400,Brooklyn,11211,4,,200
14500533,Brooklyn,11237,5,,85
14503754,Brooklyn,11216,2,,135
14505483,Brooklyn,11230,2,,150
14506036,Manhattan,10035,4,,140
14506086,Staten Island,10312,3,,185
14506113,Queens,11101,2,,74
14507274,Manhattan,10009,2,,162
14518363,Manhattan,10032,4,,160
14520743,Manhattan,10036,2,,95
14521738,Brooklyn,11225,2,,59
14522175,Manhattan,10002,2,,200
14522432,Brooklyn,11201,4,,200
14522632,Brooklyn,11237,2,,38
14522716,Brooklyn,11206,3,,100
14524079,Manhattan,10018,2,,189
14524686,Queens,11355,2,,185
14527923,Manhattan,10029,2,,79
14529806,Manhattan,10027,2,,149
14530298,Manhattan,10025,4,,250
14531457,Queens,11101,1,,60
14532445,Manhattan,10009,2,,105
14533013,Brooklyn,11216,4,,125
14534676,Brooklyn,11226,1,,95
14535001,Queens,11105,2,,75
14536056,Brooklyn,11206,6,,149
14538181,Manhattan,10016,2,,95
14539106,Manhattan,10025,2,,61
14539375,Manhattan,10026,4,,170
14541203,Manhattan,10016,4,,190
14547628,Manhattan,10011,2,,80
14547982,Brooklyn,11211,2,,99
14548280,Manhattan,10002,2,,84
14549011,Manhattan,10002,2,,43
14549287,Manhattan,10002,4,,190
14551432,Brooklyn,11218,2,,125
14551508,Queens,11385-2308,2,,45
14551515,Brooklyn,11221,2,,65
14551896,Manhattan,10027,4,,174
14552533,Manhattan,10014,2,,160
14553862,Manhattan,10025,4,,200
14554093,Manhattan,10014,2,,250
14555269,Manhattan,10002,2,,95
14556236,Bronx,10463,4,,80
14556587,Manhattan,10025,2,,160
14556634,Brooklyn,11222,2,,45
14556661,Manhattan,10026,2,,90
14557504,Brooklyn,11216,3,,60
14557713,Brooklyn,11249,1,,35
14566213,Brooklyn,11238,3,,200
14568858,Brooklyn,11222,3,,250
14569881,Brooklyn,11237,2,,70
14570408,Queens,11377,1,,30
14570963,Manhattan,10024,5,,375
14571686,Manhattan,10019,2,,219
14575253,Brooklyn,11221,2,,81
14576763,Manhattan,10036,2,,75
14577455,Manhattan,10025,1,,80
14582793,Brooklyn,nan,4,,110
14586448,Manhattan,10004,4,,279
14587044,Manhattan,10031,2,,94
14587950,Brooklyn,11238,4,,130
14588156,Brooklyn,11213,4,,125
14590476,Manhattan,10001,7,,999
14592009,Manhattan,10003,4,,122
14593326,Brooklyn,11206,2,,50
14594441,Brooklyn,11206,2,,95
14595903,Brooklyn,11238,4,,105
14599247,Manhattan,10002,2,,200
14601503,Manhattan,10012,4,,159
14602894,Manhattan,10065,2,,117
14607289,Brooklyn,11221,1,,45
14608127,Manhattan,10016,2,,100
14608350,Queens,11103,1,,40
14609167,Brooklyn,11226,4,,49
14609199,Manhattan,10031,1,,38
14609804,Manhattan,10001,2,,175
14614708,Manhattan,10012,2,,195
14615541,Brooklyn,11221,5,,65
14616377,Brooklyn,11217,4,,170
14619860,Manhattan,10007,3,,440
14622053,Brooklyn,11220,2,,58
14624128,Manhattan,10029,2,,65
14625676,Brooklyn,11215,4,,200
14627598,Manhattan,10031,2,,100
14627819,Manhattan,10003,2,,120
14628080,Manhattan,10027,2,,149
14628409,Brooklyn,11222,8,,150
14629018,Queens,11106,2,,100
14629878,Queens,11415,2,,60
14633272,Brooklyn,11211,1,,50
14633324,Brooklyn,11211,2,,168
14633924,Queens,11355,6,,135
14648838,Brooklyn,11206,4,,175
14651111,Brooklyn,11213,5,,150
14653800,Manhattan,10019,5,,199
14653831,Manhattan,10003,2,,75
14654573,Queens,11104,3,,125
14654676,Staten Island,10303,2,,200
14655908,Manhattan,10030,8,,750
14661553,Brooklyn,11231,2,,100
14663344,Manhattan,10019,2,,120
14665418,Brooklyn,11211,6,,295
14666364,Manhattan,10018,2,,160
14666899,Brooklyn,11221,1,,40
14668738,Manhattan,10022,2,,109
14670074,Manhattan,10019,2,,110
14672067,Brooklyn,11226,2,,85
14672524,Manhattan,10027,3,,55
14677233,Queens,11415,3,,150
14683956,Manhattan,10022,3,,175
14683983,Manhattan,10017,6,,672
14684699,Brooklyn,11211,4,,159
14685187,Brooklyn,11238,2,,130
14685276,Brooklyn,11205,5,,132
14686954,Queens,11373,3,,48
14689860,Manhattan,10010,4,,250
14690331,Manhattan,10014,2,,300
14691805,Brooklyn,11221,2,,35
14692426,Manhattan,10031,2,,100
14692459,Manhattan,10128,5,,99
14694447,Queens,11373,1,,30
14694588,Queens,11355,4,,40
14695540,Brooklyn,11220,2,,47
14696215,Manhattan,10010,1,,200
14696542,Brooklyn,nan,1,,60
14698446,Queens,11355,2,,50
14699186,Brooklyn,11218,2,,100
14705110,Manhattan,10036,2,,125
14706784,Brooklyn,11215,2,,78
14707466,Queens,11101,2,,75
14707648,Queens,11693,4,,80
14707675,Manhattan,10002,1,,100
14708459,Queens,11103,4,,200
14708490,Brooklyn,11211,2,,70
14709693,Manhattan,10040,1,,65
14710763,Brooklyn,11206,4,,145
14711796,Manhattan,10004,3,,180
14712466,Brooklyn,11203,5,,99
14714186,Manhattan,10016,3,,175
14714894,Brooklyn,11221,3,,99
14716077,Brooklyn,11222,2,,55
14716155,Brooklyn,11221,2,,55
14716403,Brooklyn,11206,2,,80
14716586,Brooklyn,11221,2,,40
14717277,Brooklyn,11226,1,,40
14721931,Manhattan,10036,4,,150
14722273,Manhattan,10036,4,,175
14723039,Brooklyn,11205,6,,163
14723166,Manhattan,10003,2,,250
14723697,Queens,11103,4,,260
14724181,Manhattan,10032,3,,105
14724479,Bronx,10471,2,,59
14724495,Queens,11365,7,,300
14726498,Manhattan,10034,2,,60
14726699,Queens,11435,2,,49
14728630,Brooklyn,11215,4,,166
14730708,Manhattan,10069,9,,3000
14731939,Brooklyn,11216,2,,100
14733932,Brooklyn,11221,2,,50
14737992,Manhattan,10031,1,,41
14738709,Manhattan,10036,5,,249
14741343,Brooklyn,11226,1,,139
14741623,Brooklyn,11216,2,,48
14743469,Brooklyn,11214,4,,48
14744425,Manhattan,10025,3,,175
14744735,Brooklyn,11222,1,,55
14744794,Manhattan,10031,2,,53
14744912,Brooklyn,11237,3,,80
14745847,Manhattan,10022,3,,150
14746280,Brooklyn,11206,5,,80
14747296,Brooklyn,11249,2,,76
14747893,Brooklyn,11238,1,,80
14756273,Queens,11102,2,,50
14757774,Brooklyn,11237,2,,60
14759511,Brooklyn,11222,2,,75
14759843,Brooklyn,11216,2,,99
14759851,Manhattan,10036,1,,100
14759888,Manhattan,10003,2,,95
14760211,Manhattan,10128,6,,200
14760402,Queens,11104,5,,249
14760567,Manhattan,10027,2,,33
14761949,Manhattan,10031,2,,80
14763045,Brooklyn,11211,2,,160
14763255,Brooklyn,11216,2,,50
14767195,Queens,11104,2,,50
14768563,Brooklyn,11225,4,,100
14769619,Brooklyn,11207,2,,33
14770256,Brooklyn,11230,2,,35
14771249,Brooklyn,11226,4,,80
14771917,Brooklyn,11237,1,,55
14772328,Brooklyn,11211,1,,60
14772701,Brooklyn,11222,3,,89
14773256,Brooklyn,11237,2,,129
14774206,Manhattan,10025,2,,97
14774459,Manhattan,10029,5,,164
14776203,Brooklyn,11216,2,,57
14778622,Queens,11412,2,,400
14779590,Brooklyn,11211,1,,52
14781268,Brooklyn,11221,2,,70
14783267,Brooklyn,11215,2,,170
14783394,Brooklyn,11207,2,,62
14784377,Manhattan,10027,1,,75
14784793,Brooklyn,11226,2,,160
14786255,Queens,11385,7,,105
14787061,Manhattan,10037,2,,100
14787179,Brooklyn,11211,2,,100
14787406,Manhattan,10032,1,,58
14787727,Brooklyn,11231,2,,110
14787776,Brooklyn,11211,1,,120
14788009,Queens,11105,2,,95
14789008,Brooklyn,11235,3,,150
14790550,Brooklyn,11223,5,,150
14795784,Brooklyn,11238,2,,95
14798850,Brooklyn,11205,1,,37
14800184,Brooklyn,11221,2,,67
14801700,Manhattan,10040,1,,99
14802377,Brooklyn,11213,2,,59
14802396,Brooklyn,11217,4,,227
14803168,Manhattan,10019,2,,160
14803710,Staten Island,10306,3,,99
14804661,Staten Island,10310,5,,125
14804934,Manhattan,10029,2,,50
14805984,Brooklyn,11236,2,,80
14807279,Brooklyn,11238,4,,225
14807332,Manhattan,10019,2,,180
14807716,Brooklyn,11222,4,,109
14808499,Brooklyn,11222,3,,79
14808561,Queens,11377,2,,105
14809302,Brooklyn,11225,2,,60
14809342,Manhattan,10012,1,,120
14815230,Queens,11373,1,,45
14815997,Manhattan,10021,2,,195
14817571,Queens,11102,2,,120
14817574,Manhattan,10012,2,,99
14819796,Brooklyn,11231,6,,250
14821494,Manhattan,10001,3,,159
14821603,Brooklyn,11206,2,,55
14822309,Manhattan,10031,1,,65
14823020,Queens,11385,2,,42
14823077,Manhattan,10029,2,,100
14823526,Manhattan,10012,1,,120
14824160,Manhattan,10002,2,,199
14824230,Manhattan,10026,2,,85
14825405,Brooklyn,11235,1,,50
14826817,Brooklyn,11226,3,,120
14826900,Brooklyn,11211,3,,160
14827265,Manhattan,10012,1,,120
14827418,Manhattan,10012,1,,120
14827512,Manhattan,10012,1,,100
14827752,Manhattan,10003,4,,270
14832329,Brooklyn,11238,4,,72
14835065,Manhattan,10011,6,,200
14835632,Brooklyn,11237,1,,48
14835670,Brooklyn,11221,5,,95
14837052,Manhattan,10013,6,,800
14837884,Manhattan,10013,1,,49
14838160,Brooklyn,11205,2,,65
14838161,Manhattan,10013,2,,90
14838808,Manhattan,10013,2,,129
14839106,Brooklyn,11206,2,,113
14839830,Queens,11366,4,,100
14839995,Brooklyn,11215,4,,175
14840286,Brooklyn,11233,10,,675
14840323,Brooklyn,11237,2,,135
14840822,Manhattan,10017,1,,200
14841128,Brooklyn,11216,5,,152
14841838,Queens,11372,3,,140
14842991,Manhattan,10021,2,,145
14843289,Brooklyn,11201,4,,250
14843464,Brooklyn,11222,2,,80
14843553,Manhattan,10001,2,,125
14850904,Brooklyn,11215,4,,106
14851247,Manhattan,10035,3,0.0,110
14851292,Manhattan,10037,2,,100
14851530,Brooklyn,11249,1,,100
14852147,Brooklyn,11205,2,,98
14853361,Brooklyn,11205,2,,94
14854002,Queens,11101,2,,99
14854013,Queens,11377,4,,150
14855614,Manhattan,10019,4,,600
14856742,Brooklyn,11237,1,,45
14856799,Queens,11355,2,,50
14858190,Manhattan,10009,2,,295
14858485,Brooklyn,11205,2,,65
14858544,Manhattan,nan,2,,15
14858777,Manhattan,10027,2,,71
14865705,Queens,11355,2,,40
14867152,Brooklyn,11221,2,,50
14868158,Brooklyn,11221,2,,50
14868631,Brooklyn,11233,5,,136
14868857,Brooklyn,11222,2,,70
14869063,Manhattan,10003,4,,225
14869260,Manhattan,10128,2,,65
14870802,Manhattan,10012,2,,100
14871074,Brooklyn,11206,2,,90
14874152,Queens,11422,6,,157
14881794,Manhattan,10027,1,,60
14882046,Manhattan,10027,4,,200
14882137,Queens,11385,1,,50
14882283,Manhattan,10034,1,,75
14882309,Brooklyn,11226,3,,100
14883818,Queens,11385,5,,50
